Employee_ID,Age,Gender,Education_Level,Marital_Status,Department,Location,Years_at_Company,Years_in_Current_Role,Promotion_Last_3Yrs,Employment_Type,Training_Hours,Monthly_Salary,Salary_Hike_Percent,Bonus,Stock_Options,Benefits_Score,Performance_Rating,Manager_Rating,Projects_Assigned,Certification_Count,Overtime_Hours,Work_Life_Balance,Commute_Distance_KM,Remote_Work_Days,Team_Size,Job_Satisfaction,Engagement_Score,Absenteeism_Days,Attrition,High_Risk_Employee
EMP14178,54,Female,Bachelor,Married,Customer Support,Ahmedabad,14,3,0,Full-Time,39.85048196,55015.0137,8.489553998,6705.629221,114,9,3,5,2,1,23.09252406,3,49,0,7,4,40,10,1,1
EMP14179,23,Male,Master,Single,Compliance,Bangalore,19,8,0,Full-Time,34.34020069,127961.4335,17.97136312,11005.06941,277,9,4,3,2,3,9.088990304,4,33,1,6,4,50,5,0,0
EMP14180,48,Male,Bachelor,Single,Finance,Lucknow,17,17,1,Full-Time,46.50726332,115658.015,8.905147739,21591.50626,204,6,3,5,5,2,10.44916875,4,30,1,7,6,53,9,0,0
EMP14181,45,Male,Bachelor,Married,Operations,Lucknow,9,1,0,Full-Time,43.21790011,79457.92839,10.66133666,6786.237582,44,5,3,2,3,1,24.18925149,3,44,1,6,3,28,23,1,1
EMP14182,48,Male,MBA,Single,Technology,Bangalore,17,16,0,Full-Time,46.8798491,122976.4407,11.48184497,20605.30958,206,5,3,5,2,1,17.35438338,3,26,3,4,5,52,13,0,0
EMP14183,52,Female,Master,Married,Operations,Hyderabad,4,4,0,Full-Time,40.81502658,88440.11932,8.658091412,11384.7741,9,8,3,2,4,0,19.12988799,3,49,1,14,3,33,12,0,1
EMP14184,28,Male,Bachelor,Single,Retail Banking,Ahmedabad,11,3,1,Contract,52.46258998,91647.903,9.071191939,16940.98052,127,6,3,2,6,3,26.03927061,3,11,1,12,4,51,12,1,1
EMP14185,47,Female,Bachelor,Single,Retail Banking,Ahmedabad,2,1,0,Full-Time,41.39288109,91743.10262,19.91427198,16961.47206,27,9,5,3,5,3,10.82716877,4,25,1,10,5,65,11,0,0
EMP14186,43,Male,Bachelor,Single,Human Resources,Lucknow,16,7,0,Full-Time,40.27004893,112433.6216,9.710439532,9998.053134,269,6,3,3,3,2,11.86745943,4,47,2,12,4,37,12,0,0
EMP14187,23,Male,Master,Married,Investment Banking,Ahmedabad,19,15,1,Contract,45.63864957,191679.7449,14.25009152,33851.60412,432,8,4,2,2,2,40.97831548,1,47,0,7,4,46,14,1,1
EMP14188,37,Other,Master,Married,Technology,Chennai,19,10,1,Full-Time,29.10902199,104185.599,16.15753697,8869.963825,191,8,4,4,7,1,6.78446763,5,6,3,9,5,48,9,0,0
EMP14189,46,Male,Master,Single,Operations,Delhi,3,0,1,Full-Time,25.88619286,64503.3701,8.589468125,6318.718761,17,7,3,2,7,0,18.49342891,3,32,1,10,5,39,8,0,0
EMP14190,37,Female,Bachelor,Married,Customer Support,Lucknow,2,0,1,Full-Time,41.55162426,57283.90659,8.899384944,8425.485874,16,8,3,3,4,2,21.96154446,3,7,0,14,3,33,19,0,0
EMP14191,44,Male,Master,Single,Operations,Chennai,19,4,0,Full-Time,43.35859283,80309.49333,14.99461366,7741.219656,147,9,4,5,7,2,18.66863748,3,11,1,6,3,38,12,0,1
EMP14192,57,Male,Bachelor,Single,Customer Support,Mumbai,6,6,0,Full-Time,53.44451056,61060.04733,14.90261025,5900.343389,64,9,4,2,3,4,24.77230879,3,42,0,6,2,18,19,1,1
EMP14193,35,Female,Master,Single,Risk Management,Delhi,13,4,0,Contract,63.16535377,129153.3099,19.94183944,11141.19385,158,9,5,3,2,4,8.675378602,4,49,2,4,5,55,6,0,0
EMP14194,30,Female,MBA,Married,Investment Banking,Mumbai,18,0,0,Contract,46.58043544,199160.5119,8.199306245,20904.73063,129,6,3,2,3,2,28.92388767,2,3,0,10,3,33,22,1,1
EMP14195,52,Male,Bachelor,Married,Investment Banking,Jaipur,9,5,0,Contract,41.44804586,212477.4219,18.14567702,41449.14322,42,7,5,2,2,3,31.9880347,2,43,0,8,5,51,8,0,1
EMP14196,28,Male,Bachelor,Married,Retail Banking,Delhi,8,7,0,Full-Time,41.43324863,87477.78189,13.27147503,7372.192422,53,5,4,5,3,2,16.58644978,3,17,1,13,4,34,10,0,0
EMP14197,22,Male,MBA,Single,Operations,Mumbai,12,11,1,Full-Time,31.27147408,74938.89949,21.6654735,11392.67548,324,6,5,2,7,2,18.07722808,3,13,1,6,3,29,14,0,0
EMP14198,42,Female,Bachelor,Married,Human Resources,Kolkata,7,2,0,Full-Time,56.71523314,89593.55492,13.63891211,11159.84447,52,6,4,1,3,4,7.706626515,5,36,2,10,4,40,5,0,1
EMP14199,50,Female,Bachelor,Married,Compliance,Lucknow,4,1,0,Full-Time,52.69149972,109569.9442,17.99662248,13074.90091,1,7,4,2,7,2,9.133319132,5,40,1,11,5,53,14,0,0
EMP14200,29,Female,Master,Single,Customer Support,Jaipur,18,7,0,Full-Time,36.87458039,55409.70157,9.200754855,5825.034363,300,5,3,1,3,3,26.50781847,2,9,0,13,1,20,13,1,1
EMP14201,30,Male,Master,Single,Operations,Chennai,1,1,0,Contract,24.00434993,79485.94024,13.80829526,6518.456073,17,7,4,1,5,2,13.57450923,4,12,1,10,4,44,12,0,1
EMP14202,40,Female,MBA,Married,Technology,Pune,3,0,1,Contract,22.84438256,116495.3448,9.306653136,22171.19883,29,5,3,1,2,1,10.53400126,4,24,3,11,4,44,8,0,0
EMP14203,56,Female,Bachelor,Single,Human Resources,Chennai,13,9,0,Full-Time,31.29022485,82061.60956,10.69599979,12402.08544,297,7,3,4,4,0,13.50299696,3,26,2,13,4,33,13,0,0
EMP14204,48,Female,Bachelor,Married,Human Resources,Delhi,1,1,0,Full-Time,62.51014026,87274.7084,8.415738136,13221.82706,5,7,3,1,2,5,10.5628489,3,11,2,4,3,26,18,0,1
EMP14205,42,Female,Bachelor,Single,Risk Management,Jaipur,10,4,0,Full-Time,41.82445792,138294.4115,17.52422339,11767.2817,85,7,4,3,2,3,12.3647357,3,14,2,14,3,22,20,0,0
EMP14206,44,Female,Master,Married,Operations,Pune,8,2,0,Full-Time,37.97530957,95550.95379,14.17687577,18057.28071,49,8,4,3,4,1,20.17622122,3,4,1,10,4,26,5,0,0
EMP14207,35,Male,Bachelor,Single,Cyber Security,Hyderabad,17,8,0,Full-Time,43.32955965,155693.159,11.39398022,15615.6648,265,8,3,5,7,3,17.74751989,3,47,2,12,4,32,6,0,1
EMP14208,33,Female,Master,Single,Risk Management,Hyderabad,3,2,1,Full-Time,54.88917999,143813.7517,19.26900217,25950.37914,15,5,5,4,4,3,17.03321562,4,22,2,7,6,67,10,0,0
EMP14209,26,Female,Bachelor,Married,Human Resources,Delhi,6,3,0,Full-Time,46.45041756,87356.19059,12.92855418,13166.02502,66,6,4,3,7,1,13.31381392,3,4,2,8,4,35,7,0,0
EMP14210,55,Male,Bachelor,Married,Investment Banking,Kolkata,2,0,1,Full-Time,55.09075068,203426.5188,12.83326465,20875.93073,28,9,4,4,2,5,25.7080784,3,31,0,12,6,69,7,0,0
EMP14211,28,Male,Bachelor,Married,Operations,Hyderabad,16,13,0,Full-Time,27.46048448,87893.6595,10.37438827,13396.2806,399,5,3,1,7,2,15.75249677,3,42,1,10,2,25,22,0,1
EMP14212,26,Female,PhD,Single,Retail Banking,Chennai,5,2,0,Full-Time,22.55841011,96368.04204,17.13989854,12433.55083,28,6,4,4,4,1,22.54993225,3,45,1,6,4,44,7,0,1
EMP14213,56,Male,MBA,Single,Retail Banking,Delhi,0,0,0,Full-Time,43.17342979,102681.8885,10.8853911,20354.72452,11,7,3,3,3,3,17.3619753,2,47,1,4,3,24,13,0,0
EMP14214,46,Female,PhD,Married,Customer Support,Chennai,10,8,0,Full-Time,33.7892368,66108.62674,14.40896062,13084.18551,92,6,4,3,4,3,27.72899142,2,18,0,9,3,35,24,1,1
EMP14215,51,Male,Bachelor,Married,Retail Banking,Lucknow,1,0,1,Full-Time,54.31885874,103657.1549,13.5396058,11784.85925,29,5,4,3,7,2,19.15876239,4,49,1,10,5,30,11,0,0
EMP14216,32,Male,Bachelor,Married,Technology,Hyderabad,5,1,0,Full-Time,37.58609273,130450.441,10.26440149,25406.25395,15,5,3,1,7,1,17.88301025,2,49,3,9,2,21,21,0,1
EMP14217,29,Male,Bachelor,Married,Finance,Lucknow,17,2,1,Full-Time,16.69104737,126228.7648,19.02984347,19553.48419,436,7,5,4,7,0,15.25274193,3,46,1,5,6,74,13,0,0
EMP14218,59,Male,Master,Married,Technology,Pune,14,7,1,Full-Time,48.76408943,116212.1451,15.1323903,19419.52172,193,9,4,1,7,1,10.52625612,4,38,3,9,4,35,9,0,0
EMP14219,49,Male,Bachelor,Married,Compliance,Delhi,10,2,0,Full-Time,47.54127355,118082.3494,13.62694252,14135.27273,56,7,4,3,6,1,8.137728371,3,22,1,9,2,30,22,0,0
EMP14220,33,Female,Bachelor,Single,Cyber Security,Delhi,12,6,0,Full-Time,17.58360312,170869.5751,8.115527517,31049.08574,238,6,3,4,4,0,23.20595399,3,30,2,10,4,40,8,0,1
EMP14221,55,Female,Bachelor,Married,Investment Banking,Chennai,4,4,0,Full-Time,41.54205144,190048.3553,16.71564032,34123.5223,26,8,4,5,2,3,27.45127966,3,22,0,6,5,45,14,0,0
EMP14222,52,Other,Master,Married,Finance,Kolkata,19,15,1,Full-Time,27.3626179,124863.825,4.883490205,29719.17175,245,6,2,3,5,1,6.257519445,5,5,1,12,6,68,11,0,0
EMP14223,42,Male,Bachelor,Married,Finance,Kolkata,7,3,0,Full-Time,26.99507729,136194.5235,15.26506931,19658.92825,31,5,4,3,4,2,7.16491255,4,43,1,12,4,36,5,0,0
EMP14224,37,Female,Bachelor,Single,Finance,Ahmedabad,14,5,0,Contract,52.47429188,135056.8955,18.8923302,15116.01156,315,8,5,1,5,3,12.00116296,4,21,1,8,2,18,10,0,1
EMP14225,45,Female,Bachelor,Single,Compliance,Chennai,17,1,0,Full-Time,42.84064443,135786.8293,17.60451414,16827.91447,310,6,4,4,3,3,3.646231036,5,11,1,6,4,58,5,0,0
EMP14226,43,Female,Bachelor,Married,Finance,Kolkata,10,1,0,Full-Time,35.62539578,124852.4849,16.16014014,15589.18202,87,6,4,1,3,3,14.62441361,4,15,1,8,5,47,14,0,0
EMP14227,34,Female,Master,Married,Human Resources,Delhi,1,0,1,Full-Time,26.94526521,91871.84097,16.53105556,16055.91337,13,9,4,5,7,2,5.321165052,5,11,2,5,6,68,7,0,0
EMP14228,30,Male,Master,Married,Retail Banking,Ahmedabad,11,11,0,Full-Time,33.15600126,79061.81434,15.94885991,11630.76724,390,8,4,5,4,3,10.72101404,4,47,1,14,5,48,14,0,0
EMP14229,29,Male,Bachelor,Married,Risk Management,Lucknow,19,17,0,Full-Time,33.35454122,147446.081,9.238776606,12121.79809,494,7,3,2,6,0,15.07328749,4,31,2,6,4,29,10,0,1
EMP14230,44,Male,MBA,Married,Cyber Security,Delhi,16,10,0,Contract,42.40535523,159805.9165,8.483301971,17693.67574,357,5,3,4,4,2,14.94262189,2,20,2,6,4,38,7,0,0
EMP14231,31,Male,Bachelor,Single,Customer Support,Ahmedabad,18,7,1,Full-Time,35.36087989,59880.0267,18.94797547,9407.275884,322,9,5,2,5,2,15.33564637,4,14,0,10,4,42,12,1,1
EMP14232,38,Female,Bachelor,Single,Human Resources,Jaipur,8,4,0,Full-Time,35.92627771,90256.63972,11.73859195,11067.2975,64,5,3,4,3,1,8.487418172,3,4,2,4,4,52,8,0,0
EMP14233,50,Male,Master,Married,Compliance,Ahmedabad,13,8,0,Full-Time,52.83006338,141480.9812,19.55030122,18357.9524,175,8,5,1,5,5,15.99007097,3,7,1,6,2,10,10,0,1
EMP14234,23,Female,PhD,Married,Customer Support,Bangalore,2,2,0,Full-Time,43.32091117,64496.852,8.663165402,7009.403652,12,6,3,5,5,3,20.33116708,3,39,0,9,3,35,23,0,1
EMP14235,32,Female,Master,Married,Cyber Security,Delhi,19,15,0,Full-Time,38.58331247,135492.0341,11.28459811,17650.68308,112,8,3,1,4,1,14.32378488,3,42,2,10,1,21,12,0,1
EMP14236,29,Other,Bachelor,Married,Risk Management,Chennai,12,1,0,Full-Time,7.459664027,145189.2266,14.6621778,22757.5879,160,9,4,4,2,3,11.24565276,3,48,2,14,4,42,6,0,0
EMP14237,42,Female,Master,Married,Operations,Jaipur,14,9,0,Full-Time,63.09224479,64432.71585,13.6086407,7271.54408,286,7,4,2,6,2,17.10541373,4,6,1,14,4,33,13,1,1
EMP14238,54,Male,Bachelor,Single,Customer Support,Delhi,18,15,0,Full-Time,40.01858027,67148.99835,17.75286129,9729.917727,365,6,4,3,7,2,30.84079617,1,32,0,6,3,15,18,1,1
EMP14239,28,Female,Master,Married,Risk Management,Lucknow,3,2,0,Full-Time,43.04728482,134566.3271,6.179237967,22653.2203,16,9,2,1,2,2,12.59991492,4,45,2,5,3,33,17,0,1
EMP14240,46,Male,Bachelor,Single,Human Resources,Chennai,7,3,0,Full-Time,41.95269722,84820.52749,10.01935058,8268.762739,96,8,3,3,5,3,7.214433494,4,24,2,5,5,64,8,0,0
EMP14241,30,Female,Master,Single,Human Resources,Bangalore,17,3,1,Full-Time,48.04891808,96760.53654,15.85366046,9108.611538,402,8,4,5,3,4,8.015077883,4,45,2,9,5,44,12,0,0
EMP14242,59,Female,Bachelor,Married,Investment Banking,Bangalore,13,7,0,Full-Time,30.08161293,223136.7786,17.85376579,43687.32276,124,7,4,2,4,2,28.64146402,2,12,0,12,4,47,11,1,1
EMP14243,48,Female,Master,Married,Investment Banking,Ahmedabad,0,0,0,Full-Time,52.47474491,197184.7543,18.49348297,19501.78652,12,8,5,2,3,3,29.10738394,2,47,0,5,4,39,12,1,1
EMP14244,31,Male,Master,Married,Technology,Delhi,7,4,0,Full-Time,32.33063511,104893.6162,11.2694581,16104.49154,67,9,3,3,5,4,17.6558387,3,37,3,14,2,23,20,0,0
EMP14245,47,Female,Bachelor,Married,Risk Management,Lucknow,7,2,0,Contract,28.71203361,151245.4831,10.87081873,17149.49241,73,6,3,5,5,2,17.82327572,3,48,2,12,5,56,5,0,0
EMP14246,48,Male,MBA,Single,Customer Support,Hyderabad,18,13,1,Full-Time,45.39061777,45308.14179,9.981782917,6172.60071,316,6,3,5,3,3,24.57637387,3,41,0,8,7,68,4,0,0
EMP14247,43,Male,Master,Single,Risk Management,Jaipur,0,0,0,Full-Time,42.83148241,132732.4242,9.202685901,24694.29512,18,6,3,4,3,1,10.46704686,3,39,2,5,4,30,8,0,0
EMP14248,41,Female,Bachelor,Single,Risk Management,Hyderabad,3,1,1,Full-Time,46.13505384,136620.6859,14.3067869,25311.14712,9,9,4,1,2,1,16.18994553,4,31,2,4,5,40,8,0,0
EMP14249,47,Male,Bachelor,Single,Compliance,Hyderabad,2,2,0,Contract,42.8901429,137360.3647,11.11268841,11231.11178,3,5,3,4,4,3,7.255712074,4,27,1,4,5,39,14,0,0
EMP14250,58,Other,Master,Single,Compliance,Delhi,17,8,0,Full-Time,39.23717912,141045.766,19.17776566,26699.85531,138,8,5,4,2,0,9.108531036,4,8,1,7,5,32,13,0,0
EMP14251,57,Male,Bachelor,Single,Human Resources,Delhi,5,1,0,Contract,49.02422832,82794.36707,12.15750297,8576.447285,17,9,4,2,2,1,1.143004385,5,29,2,6,4,53,11,0,1
EMP14252,50,Female,MBA,Married,Technology,Ahmedabad,18,7,0,Full-Time,28.89340635,115692.7721,4.937502383,20407.99033,245,7,2,1,2,0,12.53537747,3,23,3,12,2,32,17,0,1
EMP14253,34,Male,Bachelor,Single,Risk Management,Delhi,11,2,0,Full-Time,41.28007015,142950.6683,10.37960726,26014.79842,368,7,3,1,3,1,17.73969662,3,41,2,5,4,30,10,0,1
EMP14254,28,Female,Bachelor,Married,Customer Support,Kolkata,17,4,1,Full-Time,29.33512255,42789.6297,12.88671501,7969.680578,399,7,4,5,6,2,21.85343025,2,40,0,5,4,44,8,0,0
EMP14255,32,Female,MBA,Married,Retail Banking,Chennai,3,2,1,Full-Time,26.04933109,84024.09669,18.13660098,11558.25857,5,5,5,4,5,0,17.63916517,3,33,1,9,5,55,14,0,0
EMP14256,24,Female,PhD,Married,Finance,Bangalore,7,2,0,Full-Time,46.78615415,107828.476,18.4171575,14199.1568,99,5,5,3,3,4,18.26179596,3,36,1,9,3,34,21,0,0
EMP14257,56,Male,Bachelor,Married,Finance,Hyderabad,18,17,0,Full-Time,58.39416584,102061.8145,12.83495021,19804.94501,447,9,4,5,6,3,13.1918224,4,19,1,12,5,48,12,0,0
EMP14258,22,Female,Master,Married,Cyber Security,Ahmedabad,16,13,0,Contract,32.00928188,154787.3124,20.30525843,25091.36486,439,7,5,1,4,2,20.42870078,3,12,2,11,4,47,9,0,1
EMP14259,22,Male,Bachelor,Single,Retail Banking,Jaipur,15,6,1,Full-Time,28.33199149,70481.05909,16.32331328,8186.430655,299,9,4,2,2,0,14.47277451,3,32,1,13,3,27,20,0,0
EMP14260,54,Male,Master,Married,Finance,Hyderabad,5,4,0,Full-Time,34.08910848,130235.1364,7.968674695,25602.31142,24,6,2,4,5,1,15.82693147,3,33,1,6,3,35,19,0,0
EMP14261,47,Male,MBA,Married,Retail Banking,Delhi,0,0,0,Full-Time,42.0299628,96492.35422,19.81117585,11450.37285,25,5,5,3,5,1,23.91923935,2,30,1,9,2,33,12,0,1
EMP14262,24,Female,Bachelor,Single,Compliance,Hyderabad,17,15,1,Full-Time,53.52347648,116083.1208,21.09196697,13102.73526,188,9,5,3,3,3,13.42805693,3,14,1,13,5,47,14,0,0
EMP14263,45,Male,Bachelor,Married,Human Resources,Lucknow,10,8,0,Full-Time,55.37795058,69853.15539,10.64179424,6114.537648,37,5,3,5,4,3,9.583344844,4,28,2,7,3,18,23,0,1
EMP14264,56,Female,Bachelor,Married,Human Resources,Jaipur,0,0,1,Full-Time,30.68444133,78966.68575,6.074982818,13997.96654,2,9,2,1,2,1,6.229952502,4,21,2,6,3,47,12,0,0
EMP14265,37,Female,Bachelor,Single,Compliance,Pune,18,15,0,Contract,46.75023931,118812.9255,14.50610524,14854.70707,387,6,4,4,3,1,13.90723577,5,31,1,8,5,54,10,0,0
EMP14266,56,Male,Bachelor,Married,Operations,Chennai,2,1,0,Full-Time,60.80716751,85946.698,12.3030427,11819.60268,26,6,4,4,3,4,14.8257201,4,28,1,11,2,24,21,0,0
EMP14267,35,Female,MBA,Married,Technology,Delhi,19,10,0,Full-Time,29.56634579,118943.2301,11.46171769,17658.66304,445,8,3,3,2,2,11.81695736,3,7,3,13,4,39,13,0,0
EMP14268,54,Male,Bachelor,Married,Retail Banking,Kolkata,14,12,1,Full-Time,44.63836559,113971.8883,11.59477815,18567.57075,249,6,3,5,3,2,12.68509694,4,9,1,14,8,78,5,0,0
EMP14269,30,Female,Master,Single,Retail Banking,Ahmedabad,5,4,0,Full-Time,10.02962517,108248.5917,9.088021722,12293.94193,18,9,3,4,4,1,11.20351469,3,34,1,12,4,47,11,0,0
EMP14270,40,Male,MBA,Married,Finance,Ahmedabad,1,0,0,Full-Time,39.71569366,131393.9532,8.241731419,25971.09322,5,6,3,2,5,2,8.380763879,5,28,1,7,5,41,12,0,0
EMP14271,51,Female,Master,Married,Investment Banking,Lucknow,16,0,0,Contract,39.55057364,206465.9302,10.19610169,17361.11119,467,7,3,5,5,2,25.83525322,3,36,0,7,5,45,10,0,0
EMP14272,31,Male,Bachelor,Married,Operations,Pune,13,13,0,Full-Time,61.98489638,77520.29579,21.95239373,7551.644765,288,9,5,1,5,1,21.40764449,2,39,1,13,2,25,24,0,1
EMP14273,32,Male,Bachelor,Married,Operations,Pune,16,13,0,Full-Time,39.81445983,75177.74174,10.95695269,10528.29267,307,8,3,2,7,1,24.50148983,2,6,1,9,2,12,14,1,1
EMP14274,47,Male,Master,Married,Finance,Bangalore,2,0,0,Full-Time,23.93228199,134351.8329,10.66983115,24983.21057,23,9,3,3,4,0,6.680021627,5,18,1,4,5,48,5,0,0
EMP14275,47,Male,Bachelor,Single,Human Resources,Bangalore,10,0,1,Full-Time,32.54499768,84811.71515,19.29045073,10246.6799,34,8,5,3,4,2,11.12383142,3,41,2,4,4,44,10,0,0
EMP14276,35,Male,MBA,Single,Customer Support,Delhi,19,6,0,Contract,38.55915296,152656.365,16.35497786,23926.61673,493,6,4,1,2,2,18.21962987,3,44,2,4,2,24,12,0,1
EMP14277,37,Male,Bachelor,Single,Operations,Jaipur,1,0,0,Full-Time,62.65653446,87725.7247,9.075584438,14019.94971,11,5,3,2,3,2,14.67510728,4,37,1,5,2,24,11,0,1
EMP14278,51,Female,Master,Married,Retail Banking,Hyderabad,4,0,0,Full-Time,53.84256095,86322.87677,13.87561423,16441.79701,20,5,4,2,5,1,22.18960572,3,35,1,7,4,32,5,1,1
EMP14279,30,Female,Master,Single,Technology,Pune,8,0,0,Full-Time,45.11583733,139537.5824,9.991307238,17514.68657,83,7,3,2,7,3,17.92175841,2,20,3,4,3,15,21,0,1
EMP14280,34,Female,Master,Married,Cyber Security,Ahmedabad,0,0,1,Full-Time,40.51431709,158480.2838,12.15469061,31478.89169,16,8,4,5,7,2,18.23481084,4,6,2,9,5,53,9,0,0
EMP14281,22,Female,Bachelor,Single,Investment Banking,Mumbai,14,0,1,Full-Time,65.86669576,207344.8133,12.08391701,20964.6826,182,7,4,3,5,3,22.68035092,2,25,0,5,6,56,11,0,0
EMP14282,23,Female,Bachelor,Married,Finance,Jaipur,6,0,0,Full-Time,57.67468881,124918.1823,14.65406325,20714.99519,57,5,4,1,4,3,14.16287295,4,32,1,4,3,18,14,0,1
EMP14283,44,Female,MBA,Single,Cyber Security,Hyderabad,18,13,1,Full-Time,47.03226121,141706.4089,17.12258709,18745.30755,183,7,4,1,7,2,22.84245906,3,22,2,8,4,44,9,1,1
EMP14284,55,Female,Bachelor,Single,Customer Support,Jaipur,9,1,0,Full-Time,26.34587208,55583.13347,13.12622947,5018.13881,79,5,4,5,6,2,28.84678289,1,26,0,4,3,46,19,1,1
EMP14285,22,Male,Bachelor,Married,Retail Banking,Pune,18,8,1,Full-Time,54.59135871,92989.33594,18.79049187,14663.24405,403,7,5,3,5,1,22.29600334,2,48,1,10,4,51,13,0,0
EMP14286,26,Female,Master,Married,Investment Banking,Jaipur,3,3,1,Full-Time,37.15730696,208860.9419,9.723661442,23667.92147,4,6,3,1,6,2,31.54595185,2,7,0,12,4,51,9,1,1
EMP14287,53,Male,MBA,Married,Compliance,Delhi,14,4,0,Full-Time,32.05487797,125808.7897,14.35183712,20733.2881,433,9,4,3,2,1,9.710570644,4,8,1,10,3,18,20,0,0
EMP14288,31,Female,Bachelor,Married,Technology,Pune,1,0,0,Contract,28.6015534,119096.1824,6.278916557,10799.05962,22,8,2,2,5,1,11.38718642,3,48,3,14,4,34,7,0,1
EMP14289,43,Female,Master,Married,Risk Management,Kolkata,14,3,0,Full-Time,49.4351609,136804.4004,13.32168238,19457.3713,454,6,4,5,6,2,10.95836955,4,18,2,11,4,50,8,0,0
EMP14290,45,Male,Master,Single,Cyber Security,Hyderabad,10,4,1,Full-Time,30.37598322,149571.2489,8.776430431,19370.28615,59,6,3,2,4,1,15.75812314,4,23,2,12,6,66,13,0,0
EMP14291,56,Female,Bachelor,Single,Risk Management,Lucknow,17,9,0,Full-Time,32.80614892,116373.2001,15.41019528,17527.30822,264,6,4,1,4,2,9.064927181,5,46,2,11,6,50,11,0,0
EMP14292,52,Male,Master,Married,Cyber Security,Delhi,5,3,1,Contract,37.44828448,152814.8483,20.32177492,13889.46854,19,6,5,5,5,3,24.50965833,2,15,2,8,6,62,6,0,0
EMP14293,42,Male,MBA,Married,Customer Support,Mumbai,13,5,0,Full-Time,54.41339979,53697.48893,19.52811478,8250.62796,243,8,5,1,7,1,20.9328218,3,39,0,11,2,1,16,1,1
EMP14294,31,Male,PhD,Married,Customer Support,Ahmedabad,8,1,0,Full-Time,18.8449247,49238.92638,16.58819448,4695.204776,45,9,4,5,3,2,32.85420878,2,38,0,12,3,11,19,1,1
EMP14295,48,Female,Bachelor,Married,Technology,Pune,6,2,0,Full-Time,66.15934498,104576.7713,13.83165086,15282.30266,42,7,4,4,2,2,22.82504335,2,41,3,6,2,17,24,0,1
EMP14296,54,Female,Master,Single,Retail Banking,Kolkata,0,0,0,Full-Time,45.73031641,91050.27213,16.55688556,7396.20325,11,6,4,3,6,2,23.91359911,3,7,1,9,3,33,22,0,1
EMP14297,37,Female,Bachelor,Married,Investment Banking,Pune,8,8,1,Full-Time,63.12657213,199619.4661,15.40397128,24577.4948,90,8,4,2,6,4,24.87003099,2,47,0,14,4,37,9,1,1
EMP14298,26,Male,Bachelor,Married,Technology,Jaipur,1,1,1,Full-Time,44.15326826,118148.9386,21.51596393,18016.13221,3,8,5,1,2,3,21.68752223,3,30,3,10,4,34,11,0,0
EMP14299,45,Female,Master,Married,Customer Support,Pune,5,2,0,Full-Time,43.7652653,65359.29949,14.69131083,6882.709942,21,5,4,5,3,2,22.01823204,3,38,0,6,3,35,12,1,1
EMP14300,48,Female,Bachelor,Married,Operations,Chennai,16,3,1,Full-Time,34.20599915,91694.95954,20.51141601,9560.073858,352,9,5,1,5,1,19.70069801,3,41,1,11,3,19,18,0,0
EMP14301,35,Male,Bachelor,Single,Risk Management,Ahmedabad,0,0,0,Full-Time,22.8768087,142156.9191,12.92152764,16655.5884,11,9,4,4,2,0,15.14577237,4,12,2,5,5,67,12,0,0
EMP14302,31,Female,Bachelor,Single,Retail Banking,Chennai,16,0,0,Full-Time,22.13569856,93322.99858,15.86810176,7493.576578,352,7,4,4,4,0,17.9881654,3,23,1,8,4,27,8,0,0
EMP14303,37,Male,Bachelor,Single,Investment Banking,Chennai,14,14,1,Full-Time,55.00562846,197254.1823,18.5536444,22743.62839,369,8,5,4,4,2,24.76100005,2,17,0,14,7,72,2,0,0
EMP14304,50,Male,Master,Married,Investment Banking,Hyderabad,11,3,1,Full-Time,39.71127443,190768.878,13.2130653,21362.01567,343,5,4,5,3,1,30.76526225,1,5,0,6,8,72,5,0,0
EMP14305,36,Male,Bachelor,Single,Operations,Hyderabad,4,0,0,Full-Time,47.41668089,96171.00636,18.49441917,13267.64718,22,8,5,1,7,2,16.21528847,3,47,1,14,3,31,16,0,1
EMP14306,43,Female,Master,Married,Customer Support,Delhi,5,0,0,Full-Time,46.52676511,86966.07649,15.52048091,12691.20835,13,5,4,2,2,3,16.91020062,4,35,1,9,4,40,8,0,1
EMP14307,27,Male,Bachelor,Married,Human Resources,Kolkata,3,0,1,Full-Time,25.73886839,96249.21257,11.27486852,10354.53503,28,6,3,4,5,0,7.435489735,4,17,2,12,4,40,12,0,0
EMP14308,48,Male,Master,Single,Operations,Hyderabad,4,4,0,Full-Time,51.55242273,69616.3338,12.35451906,9641.992006,28,7,4,4,7,3,19.69684896,3,5,1,11,4,44,8,0,1
EMP14309,50,Male,MBA,Married,Cyber Security,Mumbai,17,9,0,Contract,41.99167564,158456.3706,8.368993409,20492.33006,476,5,3,3,2,2,23.49089656,3,15,2,14,5,44,5,0,0
EMP14310,49,Male,Bachelor,Married,Finance,Pune,9,0,0,Full-Time,55.78690719,132742.9893,15.92627546,11243.33853,95,8,4,2,5,3,12.9164883,3,20,1,10,4,33,5,0,1
EMP14311,40,Male,Master,Married,Technology,Ahmedabad,16,10,0,Full-Time,41.47785635,113895.7364,15.11760889,13079.55525,411,7,4,3,7,1,9.524069889,4,9,3,14,4,55,10,0,0
EMP14312,54,Male,Master,Married,Technology,Lucknow,1,1,0,Full-Time,39.66275457,126298.7417,11.08177529,21207.53396,28,7,3,4,5,1,18.69879995,3,27,3,8,4,27,9,0,0
